 10 MPH,"[""Josh Caldwell's trip across the United States on his Segway HT""]",['Documentary']
The 11th Hour,['The state of the natural environment. Narrated by Leonardo DiCaprio.'],['Documentary']
1408,"['John Cusack', ' Samuel L. Jackson']",['Horror']
3:10 to Yuma,"['Russell Crowe', ' Christian Bale']",['Western']
30 Days of Night,"['Josh Hartnett', ' Ben Foster', ' Melissa George']",['Horror']
300,"['Gerard Butler', ' Lena Headey', ' David Wenham']",['Action']
 Across the Universe,"['Jim Sturgess', ' Evan Rachel Wood', ' Joe Anderson']",['Musical']
Adrift in Manhattan,"['Heather Graham', ' Victor Rasuk', ' Dominic Chianese', ' William Baldwin']",['Drama']
Adventures of Johnny Tao,"['Matthew Twining', ' Chris Yen', ' Matt Mullins', ' Kelly Perine', ' James Hong', ' Jason London']",['Martial arts/Horror/Comedy']
Afghan Knights,"['Steve Bacic', ' Michael Madsen', ' Colin Lawrence', ' Steven Cree Molison', ' Chris Kramer', ' Pete Antico']",['War/Horror']
After Sex,"['Jane Seymour', ' Natalie Marston', ' Zoe Saldana', ' Mila Kunis', ' John Witherspoon']",['Comedy/Drama']
Alibi,"['Lisa Crosato', ' Marie Zielcke', ' Joe Estevez', ' Tim Colceri', ' Peter Franzén', ' Gem Silver']",['Crime/Drama/Mystery/Romance/Thriller']
Alice Upside Down,"['Alyson Stoner', ' Lucas Grabeel', ' Luke Perry', ' Penny Marshall', ' Ashley Drane', ' Parker McKenna Posey']",['Adventure/Comedy/Drama/Family']
Aliens vs. Predator: Requiem,"['Steven Pasquale', ' Reiko Aylesworth', ' John Ortiz', ' Johnny Lewis', ' Ariel Gade']","['Action', ' Horror']"
All the Days Before Tomorrow,"['Joey Kern', ' Alexandra Holden', ' Richard Roundtree', ' Yutaka Takeuchi', ' Luis Chávez']",['Comedy/Drama/Romance']
Alvin and the Chipmunks,"['Jason Lee', ' Ross Bagdasarian Jr.', ' Janice Karman', ' David Cross', ' Justin Long', ' Matthew Gray Gubler', ' Jesse McCartney']","['Family', ' Musical']"
An American Crime,"['Ellen Page', ' Catherine Keener']",['Crime drama']
American Gangster,"['Denzel Washington', ' Russell Crowe']",['Crime']
American Pastime,"['Gary Cole', ' Aaron Yoo']",['Drama']
Americanizing Shelley,"['Beau Bridges', ' Namrata Singh Gujral']",['Romantic comedy']
Anamorph,"['Willem Dafoe', ' Scott Speedman']",['Thriller']
Aqua Teen Hunger Force Colon Movie Film for Theaters,"['Dana Snyder', ' Carey Means']",['Animation']
Arctic Tale,['The life cycle of a walrus and a polar bear. Narrated by Queen Latifah.'],['Documentary']
Are We Done Yet?,"['Ice Cube', ' Nia Long', ' John C. McGinley', ' Aleisha Allen']",['Comedy']
The Assassination of Jesse James by the Coward Robert Ford,"['Brad Pitt', ' Casey Affleck', ' Sam Rockwell', ' Sam Shepard', ' Mary-Louise Parker', ' Zooey Deschanel', ' Paul Schneider', ' Jeremy Renner']","['Biography', ' Western']"
August Rush,"['Freddie Highmore', ' Jonathan Rhys Meyers', ' Keri Russell', ' Terrence Howard', ' Robin Williams']","['Family', ' Musical']"
Autism: The Musical,['Six months in the lives of five children with autism in Los Angeles'],['Documentary']
Awake,"['Hayden Christensen', ' Jessica Alba', ' Lena Olin', ' Arliss Howard', ' Terrence Howard']",['Thriller']
 Balls of Fury,"['Dan Fogler', ' Christopher Walken', ' George Lopez', ' Maggie Q', ' Thomas Lennon', ' Robert Patrick', ' Terry Crews']","['Comedy', ' Sports']"
Because I Said So,"['Diane Keaton', ' Mandy Moore', ' Lauren Graham', ' Piper Perabo']",['Romantic comedy']
Bee Movie,"['Jerry Seinfeld', ' Renée Zellweger', ' Matthew Broderick']",['Animation']
Before the Devil Knows You're Dead,"['Philip Seymour Hoffman', ' Ethan Hawke', ' Albert Finney', ' Marisa Tomei']",['Crime drama']
Believe,['Larry Bagby'],['Mockumentary']
Beowulf,"['Ray Winstone', ' Anthony Hopkins', ' John Malkovich', ' Robin Wright Penn', ' Angelina Jolie']",['Fantasy']
Beyond Belief,['the humanitarian programs begun by Susan Retik and Patti Quigley'],['Documentary']
Big Stan,"['Rob Schneider', ' David Carradine', ' M. Emmet Walsh']",['Comedy']
Blades of Glory,"['Will Ferrell', ' Jon Heder']","['Comedy', ' Sports']"
Blonde Ambition,"['Jessica Simpson', ' Luke Wilson']",['Romantic comedy']
The Blue Hour,['Alyssa Milano'],['Drama']
Blue State,"['Anna Paquin', ' Breckin Meyer']",['Romantic comedy']
The Bourne Ultimatum,"['Matt Damon', ' Julia Stiles', ' David Strathairn', ' Scott Glenn', ' Joan Allen']",['Action']
Bratz: The Movie,"['Nathalia Ramos', ' Skyler Shaye', ' Logan Browning', ' Janel Parrish', ' Chelsea Staub', ' Lainie Kazan', ' Jon Voight']","['Comedy', ' Family']"
The Brave One,"['Jodie Foster', ' Naveen Andrews', ' Terrence Howard', ' Mary Steenburgen']",['Crime drama']
Breach,"['Chris Cooper', ' Ryan Phillippe', ' Laura Linney']",['Political thriller']
Bridge to Terabithia,"['Josh Hutcherson', ' AnnaSophia Robb', ' Zooey Deschanel', ' Robert Patrick']","['Family', ' Fantasy']"
Broken English,"['Parker Posey', ' Melvil Poupaud', ' Drea de Matteo']",['Romantic comedy']
Brooklyn Rules,"['Alec Baldwin', ' Scott Caan', ' Freddie Prinze Jr.']",['Crime drama']
Brotherhood of Blood,['Victoria Pratt'],['Horror']
The Brothers Solomon,"['Will Arnett', ' Will Forte', ' Chi McBride', ' Kristen Wiig', ' Malin Åkerman']",['Comedy']
The Bucket List,"['Jack Nicholson', ' Morgan Freeman']",['Dramedy']
 Cake: A Wedding Story,['G. W. Bailey'],['Comedy']
Captivity,"['Elisha Cuthbert', ' Daniel Gillies']",['Thriller']
Care Bears: Oopsy Does It!,"['Scott McNeil', ' Ashleigh Ball', ' Tabitha St. Germain']",['Animation']
Cassandra's Dream,"['Hayley Atwell', ' Colin Farrell', ' Sally Hawkins', ' Ewan McGregor', ' Tom Wilkinson']",['Drama']
Catacombs,"['Shannyn Sossamon', ' Pink']",['Horror']
Chapter 27,['Jared Leto'],['Docudrama']
Charlie Wilson's War,"['Tom Hanks', ' Julia Roberts', ' Philip Seymour Hoffman']","['Biography', ' Drama']"
Chicago 10,['the Chicago Seven'],['Animation']
Code Name: The Cleaner,"['Cedric the Entertainer', ' Lucy Liu', ' Nicollette Sheridan']",['Action comedy']
The Comebacks,['David Koechner'],"['Parody', ' Sports']"
The Condemned,"['Stone Cold Steve Austin', ' Vinnie Jones']",['Crime']
Control,"['Sam Riley', ' Samantha Morton', ' Alexandra Maria Lara']","['Biography', ' drama']"
Crazy Love,"['Burt Pugach', ' Linda Riss']",['Documentary']
Cthulhu,"['Tori Spelling', ' Cara Buono']",['Horror']
 Daddy Day Camp,['Cuba Gooding Jr.'],"['Comedy', ' Family']"
Daddy's Little Girls,"['Gabrielle Union', ' Idris Elba']","['Drama', ' Romance']"
Dalai Lama Renaissance,"['the 14th Dalai Lama\'s meeting with the ""Synthesis"" group']",['Documentary']
Dan in Real Life,"['Steve Carell', ' Juliette Binoche', ' Dane Cook', ' John Mahoney', ' Emily Blunt', ' Dianne Wiest']",['Comedy-drama']
Darfur Now,['The War in Darfur'],['Documentary']
Dark Matter,"['Liu Ye', ' Aidan Quinn', ' Meryl Streep']",['Drama']
Day Zero,['Elijah Wood'],['Drama']
Dead Silence,"['Ryan Kwanten', ' Donnie Wahlberg', ' Judith Roberts']",['Horror']
Death Sentence,"['Kevin Bacon', ' Garrett Hedlund', ' Kelly Preston', ' John Goodman']","['Action', ' crime']"
Delta Farce,"['Bill Engvall', ' Larry the Cable Guy']",['Action comedy']
Devil Girl,"['Jessica Graham', ' Joe Wanjai Ross']",['Thriller']
Dirty Country,['Life of Larry Pierce'],['Documentary']
Disturbia,"['Shia LaBeouf', ' Sarah Roemer', ' David Morse', ' Carrie-Anne Moss']",['Crime thriller']
The Diving Bell and the Butterfly,"['Mathieu Amalric', ' Emmanuelle Seigner', ' Marie-Josée Croze', ' Max von Sydow']",['Drama']
 Eastern Promises,"['Viggo Mortensen', ' Naomi Watts', ' Vincent Cassel']",['Crime drama']
Ed Gein: The Butcher of Plainfield,"['Adrienne Frantz', ' Kane Hodder']",['Horror']
Elvis and Anabelle,"['Max Minghella', ' Blake Lively']",['Drama']
Enchanted,"['Amy Adams', ' Patrick Dempsey', ' James Marsden', ' Susan Sarandon']",['Fantasy']
Epic Movie,"['Kal Penn', ' Adam Campbell', ' Jennifer Coolidge', ' Fred Willard']",['Parody']
Evan Almighty,"['Steve Carell', ' Morgan Freeman', ' Lauren Graham', ' John Goodman', ' Wanda Sykes']",['Comedy']
Evening,"['Claire Danes', ' Toni Collette', ' Vanessa Redgrave', ' Patrick Wilson', ' Hugh Dancy', ' Natasha Richardson', ' Mamie Gummer', ' Eileen Atkins', ' Meryl Streep', ' Glenn Close']",['Drama']
The Ex,"['Zach Braff', ' Amanda Peet', ' Jason Bateman', ' Charles Grodin', ' Mia Farrow', ' Donal Logue', ' Amy Poehler', ' Amy Adams', ' Fred Armisen']",['Romantic comedy']
Extreme Movie,['Ryan Pinkston'],['Comedy']
 Fantastic Four: Rise of the Silver Surfer,"['Ioan Gruffudd', ' Jessica Alba', ' Chris Evans', ' Michael Chiklis']",['Superhero']
